penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
4766505,2,mewah,PNS,S1,8,0
11429710,1,mewah,PNS,S1,5,0
6335554,0,layak,PNS,D3,9,0
9550068,0,layak,pegawai tetap,D3,6,0
5773317,2,layak,PNS,S1,3,0
11661667,2,layak,PNS,D3,7,0
14687912,2,layak,pegawai tetap,SMA,5,0
12823691,1,layak,PNS,SMA,3,0
9589129,0,layak,PNS,D3,4,0
9871158,2,layak,pegawai tetap,D3,2,0
7285952,1,layak,PNS,SMA,9,0
7649149,1,layak,PNS,S1,1,0
7189038,1,mewah,PNS,SMA,5,0
11835236,1,layak,pegawai tetap,S1,6,0
6968130,1,layak,PNS,S1,7,0
7630775,1,layak,PNS,D3,1,0
12318041,2,mewah,pegawai tetap,SMA,7,0
5483429,2,mewah,PNS,S1,9,0
8255659,1,layak,pegawai tetap,D3,4,0
7694200,1,mewah,pegawai tetap,D3,6,0
10524732,0,layak,wirausaha,S1,2,0
12925129,1,layak,pegawai tetap,SMA,5,0
5236334,2,mewah,PNS,SMA,4,0
12919772,0,layak,pegawai tetap,S1,2,0
9989013,0,mewah,pegawai tetap,SMA,9,0
9652557,1,layak,pegawai tetap,D3,5,0
11175911,2,layak,pegawai tetap,SMA,1,0
7193862,0,layak,pegawai tetap,SMA,6,0
10660458,1,mewah,pegawai tetap,D3,1,0
6910200,2,layak,pegawai tetap,SMA,8,0
6799731,1,layak,wirausaha,D3,7,0
11781018,1,layak,pegawai tetap,SMA,6,0
11248579,2,mewah,PNS,S1,2,0
14866708,1,layak,pegawai tetap,SMA,9,0
5722233,0,layak,pegawai tetap,SMA,8,0
3866050,2,mewah,PNS,SMA,9,0
9071006,2,mewah,PNS,D3,1,0
7251732,0,layak,pegawai tetap,SMA,4,0
13362328,0,mewah,PNS,S1,4,0
13743024,1,layak,pegawai tetap,S1,8,0
12282842,1,mewah,pegawai tetap,S1,5,0
4692980,2,layak,PNS,S1,1,0
5206279,2,layak,pegawai tetap,SMA,8,0
13864685,0,mewah,pegawai tetap,S1,9,0
9183725,0,mewah,pegawai tetap,D3,2,1
13037684,2,layak,wirausaha,D3,5,0
14592993,1,layak,pegawai tetap,S1,2,0
7634196,1,layak,PNS,SMA,7,0
12521096,2,layak,pegawai tetap,D3,2,0
4989042,0,layak,pegawai tetap,D3,7,0
6284143,1,layak,PNS,D3,4,1
4144111,2,mewah,wirausaha,D3,8,0
8728616,1,layak,pegawai tetap,D3,4,0
4661345,1,mewah,PNS,S1,9,0
4890352,0,layak,PNS,D3,8,0
13357730,2,mewah,pegawai tetap,S1,1,0
13205019,1,mewah,pegawai tetap,SMA,4,0
6185165,1,layak,wirausaha,SMA,9,0
11474437,0,layak,pegawai tetap,D3,9,0
9183243,0,layak,PNS,D3,3,0
12164580,2,layak,wirausaha,S1,7,0
11090465,0,mewah,wirausaha,S1,7,0
12096537,2,layak,PNS,S1,5,0
4398258,1,mewah,wirausaha,SMA,3,0
5797662,2,mewah,pegawai tetap,SMA,3,0
14417010,2,mewah,wirausaha,D3,4,0
11814646,1,mewah,PNS,D3,6,0
14495403,2,layak,pegawai tetap,S1,5,0
6069487,0,layak,PNS,S1,9,0
8908634,0,layak,pegawai tetap,S1,6,0
8534341,0,layak,PNS,D3,2,0
10444270,2,layak,pegawai tetap,SMA,9,0
14006809,2,layak,pegawai tetap,SMA,1,0
9680935,2,layak,pegawai tetap,S1,8,0
7670444,0,layak,wirausaha,S1,2,0
7496936,0,mewah,pegawai tetap,S1,6,0
7505508,1,layak,pegawai tetap,SMA,8,0
4290354,1,layak,PNS,D3,8,0
12260243,2,layak,wirausaha,SMA,9,0
3591223,0,layak,pegawai tetap,SMA,7,0
9356336,1,layak,PNS,S1,8,0
8994947,0,mewah,PNS,S1,6,0
11508858,1,mewah,pegawai tetap,S1,9,0
13856522,2,layak,pegawai tetap,D3,1,0
4912717,0,mewah,PNS,SMA,6,0
11602926,1,layak,wirausaha,S1,5,0
4187398,0,layak,PNS,SMA,9,0
9584259,1,mewah,wirausaha,SMA,5,0
6328435,1,layak,PNS,D3,9,0
4242527,2,layak,pegawai tetap,SMA,6,0
7713138,0,layak,PNS,S1,9,0
12478059,2,mewah,PNS,S1,2,0
11720765,2,layak,pegawai tetap,S1,4,0
8455317,2,layak,pegawai tetap,D3,7,0
12634832,0,layak,PNS,SMA,6,0
11490551,2,layak,PNS,S1,6,0
4804199,2,layak,pegawai tetap,SMA,6,1
12754967,1,mewah,PNS,D3,6,0
8999635,1,layak,pegawai tetap,S1,6,0
10923067,2,layak,wirausaha,S1,8,0
7948811,2,layak,pegawai tetap,S1,1,0
8847225,2,layak,wirausaha,D3,7,0
9564277,2,layak,PNS,SMA,7,0
10388968,2,mewah,PNS,SMA,7,0
13958852,2,layak,pegawai tetap,D3,6,0
14443001,1,layak,wirausaha,SMA,6,0
7180351,1,layak,pegawai tetap,SMA,5,0
5849199,2,layak,pegawai tetap,D3,8,0
3524903,1,layak,wirausaha,D3,5,0
11827740,0,mewah,pegawai tetap,S1,3,0
6825480,2,layak,wirausaha,S1,1,0
3855479,1,layak,wirausaha,S1,5,0
14181482,0,mewah,pegawai tetap,SMA,8,0
12217275,1,mewah,PNS,SMA,1,0
10981241,1,layak,pegawai tetap,SMA,8,0
7307500,1,layak,PNS,SMA,9,0
7441599,0,mewah,pegawai tetap,SMA,2,0
14937595,2,mewah,pegawai tetap,D3,4,0
11500981,2,layak,pegawai tetap,S1,6,1
9512035,1,layak,PNS,SMA,9,0
6945635,1,layak,pegawai tetap,SMA,3,0
14943577,1,mewah,PNS,D3,2,0
8805234,1,layak,pegawai tetap,SMA,4,0
5277363,2,layak,pegawai tetap,D3,4,0
13485136,0,mewah,pegawai tetap,S1,9,0
7137951,0,mewah,PNS,SMA,5,1
4584474,1,layak,PNS,D3,6,0
14276087,2,layak,wirausaha,SMA,4,0
12918415,0,layak,pegawai tetap,S1,4,0
11954118,1,layak,pegawai tetap,D3,6,0
7846690,1,layak,wirausaha,S1,2,0
9303360,1,layak,PNS,SMA,4,0
12525020,1,layak,pegawai tetap,SMA,2,0
5107392,2,layak,pegawai tetap,S1,7,1
9900865,1,mewah,PNS,S1,3,1
8975760,1,layak,PNS,D3,9,0
6342993,1,layak,pegawai tetap,S1,5,0
13258951,2,layak,PNS,D3,4,0
10818047,1,layak,PNS,SMA,1,0
8024670,1,mewah,PNS,D3,1,0
10861988,2,mewah,PNS,SMA,7,0
14527431,0,mewah,pegawai tetap,SMA,8,0
11965750,0,layak,pegawai tetap,D3,4,0
6117851,2,mewah,PNS,S1,9,0
11994021,1,layak,wirausaha,SMA,2,1
8604005,1,layak,PNS,D3,4,0
3716602,2,layak,PNS,S1,9,0
8808987,2,mewah,pegawai tetap,S1,5,0
11973568,1,layak,pegawai tetap,D3,5,0
6097944,2,mewah,wirausaha,SMA,6,0
4344501,0,layak,wirausaha,SMA,7,0
5644913,0,layak,pegawai tetap,D3,9,0
13677121,0,mewah,pegawai tetap,S1,1,0
13105357,1,layak,PNS,D3,6,0
8194273,2,layak,PNS,S1,2,0
12220651,0,mewah,PNS,S1,3,0
4270345,1,layak,pegawai tetap,SMA,5,0
12693293,0,mewah,wirausaha,S1,2,0
4558226,0,mewah,pegawai tetap,S1,8,0
7047192,1,mewah,PNS,SMA,5,0
12208082,0,layak,PNS,SMA,3,0
8903463,0,layak,pegawai tetap,D3,6,0
5001288,1,mewah,PNS,D3,8,0
9590698,1,mewah,pegawai tetap,SMA,4,0
10723906,0,mewah,pegawai tetap,D3,2,1
10236175,0,layak,pegawai tetap,D3,3,0
12126849,0,layak,PNS,S1,7,0
5110579,1,layak,PNS,SMA,1,0
10169984,1,mewah,PNS,SMA,7,0
12151073,0,mewah,wirausaha,SMA,5,0
3920243,0,layak,pegawai tetap,S1,9,0
10655977,1,layak,pegawai tetap,D3,9,0
11283382,0,layak,PNS,SMA,3,0
14192791,2,layak,PNS,SMA,3,0
14018589,2,mewah,pegawai tetap,SMA,1,0
5011918,1,layak,wirausaha,SMA,2,0
12488292,0,mewah,PNS,SMA,8,0
10339454,1,layak,PNS,SMA,4,0
13977906,2,layak,pegawai tetap,D3,4,0
11668711,2,mewah,wirausaha,D3,6,0
4963757,1,layak,PNS,SMA,2,0
13080797,1,mewah,pegawai tetap,SMA,7,0
7768338,0,layak,pegawai tetap,D3,9,0
14466112,2,layak,wirausaha,SMA,6,0
4309815,2,layak,pegawai tetap,SMA,6,0
13373030,1,layak,pegawai tetap,SMA,4,0
12688254,2,layak,pegawai tetap,SMA,5,0
3818118,1,mewah,PNS,S1,8,0
14355641,0,layak,pegawai tetap,SMA,1,0
11227494,0,layak,PNS,D3,4,0
14677127,0,mewah,pegawai tetap,S1,8,0
6498606,2,layak,wirausaha,SMA,6,0
13580023,1,layak,wirausaha,S1,5,0
9431955,1,layak,PNS,SMA,1,0
7444760,0,layak,PNS,D3,4,0
10862792,2,mewah,pegawai tetap,D3,3,0
9411420,2,layak,PNS,D3,7,0
7944224,2,layak,pegawai tetap,S1,3,0
6664647,0,layak,pegawai tetap,SMA,3,0
7912546,1,mewah,wirausaha,SMA,3,0
4969572,2,layak,pegawai tetap,S1,2,0
14057011,1,layak,PNS,SMA,3,0
9057960,2,mewah,PNS,S1,8,0
6601448,1,layak,wirausaha,D3,2,0
8253754,1,layak,pegawai tetap,SMA,4,0
8632887,0,layak,wirausaha,D3,9,0
13119815,1,layak,PNS,D3,8,0
13300396,0,mewah,PNS,SMA,6,0
3945595,1,layak,wirausaha,D3,9,0
3579785,0,layak,wirausaha,SMA,2,0
12380986,2,mewah,PNS,SMA,2,0
10504262,2,mewah,pegawai tetap,D3,9,0
12985495,0,layak,pegawai tetap,SMA,2,0
9527390,2,layak,PNS,SMA,7,0
10445901,0,mewah,pegawai tetap,D3,7,1
7531174,1,layak,wirausaha,SMA,3,0
13894864,1,layak,pegawai tetap,S1,6,0
11679424,2,layak,pegawai tetap,S1,7,0
13036350,1,layak,pegawai tetap,SMA,4,0
14879302,2,mewah,PNS,SMA,1,0
6789781,0,layak,pegawai tetap,S1,9,0
14374326,1,layak,pegawai tetap,D3,8,0
4458665,2,layak,pegawai tetap,D3,3,0
4619674,1,mewah,PNS,D3,2,0
9868819,1,layak,pegawai tetap,S1,3,0
13728920,0,layak,PNS,S1,4,0
13625932,0,layak,pegawai tetap,D3,5,0
7009132,2,mewah,PNS,SMA,5,0
14734343,2,layak,wirausaha,SMA,8,0
7185970,1,layak,wirausaha,S1,7,0
3665841,1,layak,PNS,S1,7,0
4232170,0,mewah,PNS,D3,1,0
13796307,2,mewah,PNS,SMA,1,0
7830566,1,layak,pegawai tetap,S1,2,0
13767297,1,layak,PNS,SMA,9,0
6520674,1,layak,PNS,S1,5,0
4306290,1,mewah,wirausaha,SMA,4,0
9317788,1,mewah,pegawai tetap,S1,7,0
8614335,2,layak,wirausaha,SMA,7,0
4450327,0,mewah,pegawai tetap,D3,8,0
14013233,2,layak,wirausaha,S1,8,0
14572665,0,layak,PNS,D3,2,0
10843507,0,mewah,PNS,SMA,7,0
3780940,0,layak,PNS,D3,6,0
7363209,0,mewah,PNS,S1,2,0
12645301,2,layak,PNS,SMA,2,0
10813514,2,mewah,PNS,SMA,4,0
13080950,2,layak,wirausaha,D3,1,0
5238463,2,mewah,pegawai tetap,D3,3,0
8666573,1,mewah,pegawai tetap,D3,5,0
12640468,1,layak,wirausaha,S1,4,0
14856966,1,layak,PNS,D3,3,0
7741926,1,layak,PNS,D3,9,0
5934783,2,layak,PNS,S1,9,0
4763895,2,layak,pegawai tetap,SMA,1,0
13272030,0,layak,PNS,SMA,7,0
8190137,0,layak,PNS,D3,7,0
10545861,1,layak,pegawai tetap,D3,6,0
14343444,0,layak,PNS,D3,6,0
8429710,1,layak,PNS,S1,1,0
5148198,1,mewah,PNS,S1,8,0
5348578,2,layak,PNS,SMA,7,0
6519427,2,layak,pegawai tetap,D3,7,0
9711626,0,layak,pegawai tetap,D3,4,0
8267333,0,mewah,PNS,SMA,7,0
14727646,2,mewah,wirausaha,D3,3,0
14459822,2,layak,pegawai tetap,D3,2,0
6926961,1,layak,PNS,SMA,9,0
12255417,1,mewah,wirausaha,SMA,2,0
6181003,1,layak,pegawai tetap,SMA,1,0
7861890,2,layak,PNS,SMA,3,0
5210393,0,layak,wirausaha,SMA,2,0
7760242,2,layak,PNS,D3,5,0
9953451,0,mewah,pegawai tetap,SMA,9,0
14768147,0,layak,pegawai tetap,D3,2,0
6517652,0,mewah,PNS,SMA,3,0
12046390,0,layak,PNS,D3,1,0
12514122,0,layak,pegawai tetap,S1,5,0
6955118,2,layak,PNS,SMA,5,0
6893832,0,layak,pegawai tetap,D3,8,0
8068771,2,layak,PNS,D3,9,0
14280065,0,layak,pegawai tetap,S1,2,0
11936682,1,mewah,PNS,SMA,3,0
8287061,1,layak,PNS,SMA,3,0
8638051,2,layak,PNS,D3,8,0
4917505,2,layak,PNS,S1,9,0
6434182,1,layak,PNS,D3,7,0
9262515,1,mewah,PNS,SMA,7,0
8710182,0,layak,pegawai tetap,D3,1,1
6625485,1,layak,PNS,D3,4,0
10627481,2,layak,pegawai tetap,D3,6,0
9643317,0,mewah,wirausaha,SMA,8,0
4085205,2,layak,wirausaha,D3,9,0
10603264,0,mewah,wirausaha,S1,2,0
10064900,0,layak,wirausaha,D3,2,0
4982804,2,layak,pegawai tetap,S1,5,0
6558916,1,mewah,pegawai tetap,SMA,3,0
8839708,1,layak,pegawai tetap,S1,6,0
14220339,2,mewah,PNS,SMA,4,0
4338764,0,layak,wirausaha,SMA,1,0
6211344,2,layak,wirausaha,S1,8,0
14945015,1,layak,wirausaha,SMA,8,0
4596378,2,layak,PNS,SMA,7,0
11587160,1,layak,PNS,D3,3,0
5572916,1,layak,pegawai tetap,SMA,5,0
13778176,1,layak,PNS,SMA,9,0
5510298,1,mewah,PNS,S1,7,0
4381267,0,mewah,wirausaha,S1,5,0
8175218,2,mewah,PNS,S1,4,0
13257803,2,layak,PNS,D3,4,0
8052489,1,layak,PNS,S1,3,0
4924865,1,mewah,wirausaha,SMA,2,0
12144671,0,layak,wirausaha,D3,8,0
5391349,0,layak,PNS,S1,8,1
8574975,2,mewah,pegawai tetap,SMA,2,0
3843874,1,mewah,PNS,D3,7,0
6664592,2,mewah,PNS,D3,5,0
6390674,2,layak,PNS,S1,1,0
10327656,0,layak,PNS,S1,3,0
4254895,1,mewah,PNS,S1,8,0
3666188,2,mewah,pegawai tetap,SMA,9,0
5737188,1,mewah,PNS,D3,7,0
12466492,0,layak,wirausaha,S1,9,0
5495893,1,layak,pegawai tetap,D3,9,0
6894053,2,layak,pegawai tetap,SMA,7,0
9262840,0,layak,PNS,D3,3,0
11715848,1,layak,PNS,SMA,5,0
11818096,0,mewah,PNS,SMA,1,0
4829149,1,mewah,pegawai tetap,D3,4,0
13541730,0,layak,PNS,SMA,4,0
5313388,2,mewah,PNS,D3,9,0
6316252,0,mewah,wirausaha,D3,4,0
5446728,1,layak,pegawai tetap,S1,2,0
9146045,2,layak,pegawai tetap,SMA,4,0
10143026,1,mewah,pegawai tetap,D3,5,0
12620264,2,layak,pegawai tetap,S1,6,0
7276199,1,layak,wirausaha,D3,4,0
10782798,2,layak,PNS,D3,9,0
8817541,0,layak,PNS,SMA,5,0
7586955,0,mewah,wirausaha,D3,8,0
4749710,0,layak,PNS,S1,8,0
9651174,1,layak,PNS,S1,4,0
9012672,0,mewah,pegawai tetap,D3,9,0
13720431,2,layak,PNS,SMA,2,0
9358902,1,layak,pegawai tetap,D3,8,0
12036018,0,mewah,PNS,SMA,2,0
4813379,1,layak,PNS,D3,5,0
6064694,1,layak,PNS,SMA,4,0
12383592,2,layak,PNS,D3,9,0
8176239,0,mewah,pegawai tetap,S1,2,0
13458262,1,mewah,wirausaha,D3,3,0
4491058,2,layak,wirausaha,SMA,1,0
3543107,0,mewah,wirausaha,D3,7,0
10236261,0,layak,wirausaha,D3,3,0
7201964,1,layak,wirausaha,SMA,7,0
8698151,1,layak,pegawai tetap,S1,9,0
4068888,0,mewah,PNS,SMA,3,0
3816150,0,layak,pegawai tetap,D3,1,0
3925744,1,layak,PNS,S1,1,0
13569578,1,layak,pegawai tetap,D3,3,0
13079036,0,layak,pegawai tetap,D3,6,0
12107919,2,layak,pegawai tetap,SMA,3,0
4188321,1,layak,pegawai tetap,SMA,7,0
10238816,1,mewah,pegawai tetap,S1,7,0
14640863,2,layak,PNS,SMA,7,0
4623575,2,layak,PNS,D3,6,0
9618690,0,layak,wirausaha,D3,5,0
10475655,1,layak,PNS,SMA,4,1
6346847,1,layak,PNS,D3,4,0
12556483,0,layak,pegawai tetap,SMA,3,0
13946124,1,mewah,pegawai tetap,D3,6,0
5162164,1,layak,pegawai tetap,SMA,4,0
5505020,1,layak,PNS,SMA,3,0
7314939,2,layak,wirausaha,SMA,8,0
13117162,2,layak,pegawai tetap,SMA,1,0
6645332,2,layak,wirausaha,SMA,1,0
10836564,1,layak,pegawai tetap,SMA,1,0
8072482,0,layak,wirausaha,SMA,3,0
13342948,2,layak,PNS,SMA,9,0
7805903,0,layak,PNS,SMA,4,0
8583849,1,layak,PNS,SMA,9,0
4799416,2,layak,pegawai tetap,S1,7,0
5799608,1,mewah,PNS,S1,3,0
4878914,1,layak,pegawai tetap,D3,7,0
13641605,0,layak,pegawai tetap,SMA,1,0
5029992,2,layak,pegawai tetap,S1,3,1
11890411,2,layak,pegawai tetap,S1,3,0
12160112,2,layak,PNS,SMA,5,0
13512067,0,layak,wirausaha,S1,2,0
14874833,2,mewah,PNS,D3,7,0
6230960,1,layak,pegawai tetap,SMA,5,0
7583948,0,layak,pegawai tetap,SMA,9,0
4138912,0,layak,PNS,S1,5,0
7719405,1,mewah,wirausaha,SMA,8,0
10249644,2,mewah,PNS,S1,5,0
14241178,1,layak,pegawai tetap,SMA,2,0
12658805,1,layak,PNS,S1,3,1
4924816,1,layak,pegawai tetap,SMA,5,0
8367259,0,mewah,wirausaha,S1,9,0
12389394,1,layak,pegawai tetap,SMA,1,0
10402278,1,layak,pegawai tetap,D3,9,0
11622971,2,layak,PNS,SMA,1,0
3628529,0,layak,pegawai tetap,D3,7,0
11524529,1,layak,PNS,SMA,2,0
12250493,1,mewah,pegawai tetap,SMA,5,0
12261127,1,layak,pegawai tetap,SMA,1,0
11113407,0,layak,pegawai tetap,SMA,4,0
8125180,0,layak,pegawai tetap,S1,8,0
14940160,0,layak,PNS,S1,4,0
6987372,2,layak,pegawai tetap,S1,6,0
7858694,1,mewah,pegawai tetap,SMA,8,0
13650749,2,mewah,pegawai tetap,D3,3,0
8699604,0,layak,pegawai tetap,S1,3,0
8099629,0,mewah,PNS,SMA,5,0
5297754,0,mewah,wirausaha,S1,5,0
7436185,1,layak,pegawai tetap,SMA,9,0
14009239,1,mewah,pegawai tetap,D3,2,0
5520468,1,layak,pegawai tetap,S1,5,0
13706400,0,layak,PNS,SMA,3,1
4339341,1,mewah,PNS,SMA,7,0
6178381,0,layak,PNS,SMA,5,0
7251844,1,layak,PNS,SMA,4,0
12960993,1,layak,wirausaha,S1,6,0
8947293,0,layak,wirausaha,SMA,4,0
4089981,0,layak,PNS,D3,8,0
11954402,2,mewah,pegawai tetap,SMA,8,0
3762792,2,layak,pegawai tetap,S1,9,0
8513506,1,layak,pegawai tetap,D3,1,0
10342177,1,mewah,PNS,S1,5,0
10568876,0,mewah,PNS,D3,7,0
11827625,0,layak,PNS,D3,9,0
14947673,1,layak,PNS,SMA,4,0
13336698,2,layak,wirausaha,D3,6,0
5788935,2,layak,PNS,S1,2,0
12946713,2,layak,wirausaha,S1,8,0
11567018,2,layak,PNS,SMA,5,0
9437980,2,layak,PNS,SMA,3,0
6661465,0,layak,wirausaha,S1,2,0
12904579,0,layak,pegawai tetap,SMA,4,0
10628844,0,layak,pegawai tetap,SMA,4,0
5235356,1,mewah,pegawai tetap,D3,1,0
11445437,2,layak,PNS,S1,8,0
3921771,2,layak,pegawai tetap,D3,2,0
4472419,2,layak,PNS,SMA,5,0
8918757,0,layak,pegawai tetap,S1,9,0
10283399,0,layak,pegawai tetap,SMA,6,0
12656610,0,layak,PNS,D3,6,0
5060195,2,layak,pegawai tetap,S1,2,0
4235430,0,mewah,PNS,SMA,1,0
8148721,2,mewah,pegawai tetap,SMA,5,0
7840462,1,layak,PNS,S1,6,1
5365798,2,layak,PNS,D3,9,0
7482099,2,mewah,pegawai tetap,SMA,7,0
10376590,1,layak,PNS,D3,8,0
14075353,0,layak,PNS,D3,1,0
5879277,2,layak,PNS,D3,5,0
3818916,2,layak,PNS,SMA,2,0
14137420,1,layak,PNS,SMA,7,0
9819491,1,layak,PNS,SMA,7,0
12396913,0,mewah,wirausaha,S1,5,0
8014422,2,layak,wirausaha,SMA,1,0
3511593,0,layak,wirausaha,S1,9,0
9605527,1,layak,wirausaha,D3,3,0
14477759,1,mewah,wirausaha,S1,1,0
10951363,1,layak,PNS,SMA,5,0
3756491,0,layak,PNS,S1,6,0
12807960,0,layak,pegawai tetap,S1,5,0
4794549,0,layak,wirausaha,SMA,1,0
7287688,0,layak,pegawai tetap,S1,4,0
11905533,2,layak,pegawai tetap,S1,4,0
13073733,0,layak,wirausaha,SMA,4,0
6544987,2,mewah,PNS,SMA,7,0
14503365,1,mewah,pegawai tetap,SMA,3,0
14872233,1,layak,PNS,SMA,3,0
14292850,1,layak,pegawai tetap,S1,2,0
12185597,1,layak,pegawai tetap,D3,3,0
6749756,2,mewah,PNS,SMA,7,0
7187986,2,mewah,wirausaha,SMA,9,0
13897609,0,layak,pegawai tetap,S1,6,0
5555270,0,layak,pegawai tetap,D3,3,0
8428450,0,layak,wirausaha,D3,5,0
13488877,2,layak,pegawai tetap,S1,1,0
8588969,2,layak,wirausaha,S1,4,0
5826179,0,layak,pegawai tetap,SMA,7,0
3854404,2,mewah,PNS,SMA,8,0
3651862,2,layak,PNS,S1,6,0
11397751,1,layak,pegawai tetap,S1,8,0
4236863,2,mewah,wirausaha,SMA,1,0
13334761,1,mewah,pegawai tetap,D3,8,0
8669032,0,layak,PNS,D3,1,0
10396329,1,layak,PNS,D3,7,0
6374713,2,layak,pegawai tetap,S1,9,0
13892474,0,layak,wirausaha,D3,1,0
7288354,0,layak,pegawai tetap,SMA,3,0
14303547,1,layak,pegawai tetap,SMA,6,0
3562794,2,layak,PNS,SMA,9,0
6882674,2,layak,PNS,SMA,7,0
5503103,1,mewah,pegawai tetap,S1,2,0
4313177,2,layak,pegawai tetap,SMA,1,0
8294692,2,layak,wirausaha,D3,4,0
9594937,2,mewah,pegawai tetap,SMA,3,0
14119002,2,layak,PNS,D3,3,0
8446052,0,mewah,wirausaha,SMA,6,0
13840349,0,layak,pegawai tetap,D3,5,0
14812543,2,layak,pegawai tetap,S1,6,0
7699122,0,layak,pegawai tetap,D3,1,0
12419329,0,layak,PNS,S1,1,1
6403616,2,layak,PNS,SMA,3,0
12616109,2,layak,PNS,D3,9,0
8344850,0,mewah,pegawai tetap,D3,5,0
5421721,0,layak,pegawai tetap,D3,4,0
11519884,1,layak,PNS,D3,7,0
8467470,0,layak,PNS,SMA,8,0
9909093,0,mewah,PNS,S1,5,0
9432353,1,layak,pegawai tetap,D3,5,0
10726039,0,layak,pegawai tetap,SMA,5,0
11607624,2,layak,pegawai tetap,SMA,1,0
9210626,0,layak,PNS,D3,7,0
10045570,1,layak,wirausaha,S1,6,0
8118726,1,layak,pegawai tetap,D3,3,0
4246207,1,layak,PNS,S1,8,0
4994570,2,mewah,pegawai tetap,SMA,1,0
13109132,2,layak,wirausaha,SMA,6,0
10999729,1,layak,PNS,D3,1,0
14638657,2,layak,pegawai tetap,S1,9,1
3656644,1,layak,pegawai tetap,S1,5,0
12294267,2,layak,PNS,SMA,3,0
12708614,1,layak,pegawai tetap,S1,6,0
7121245,0,layak,wirausaha,SMA,7,0
6827222,2,layak,pegawai tetap,S1,2,0
13208131,2,mewah,pegawai tetap,SMA,4,1
9811923,1,mewah,wirausaha,S1,4,0
12998504,1,mewah,pegawai tetap,S1,7,0
10907048,1,mewah,pegawai tetap,SMA,5,0
13642485,0,layak,PNS,S1,4,0
10668507,1,layak,PNS,SMA,5,0
9337984,2,layak,PNS,SMA,8,0
12192548,0,layak,pegawai tetap,SMA,5,0
9520489,1,mewah,wirausaha,SMA,4,0
8135772,2,layak,PNS,D3,9,0
12554846,2,mewah,PNS,SMA,9,0
7029382,1,layak,wirausaha,D3,6,0
12488671,1,layak,PNS,SMA,5,0
12349027,0,layak,PNS,S1,2,0
6308767,1,layak,pegawai tetap,D3,3,0
10688174,2,layak,PNS,SMA,9,0
4634241,0,layak,PNS,S1,4,0
10884246,0,layak,PNS,S1,1,0
9353476,1,mewah,PNS,S1,6,0
14493406,2,mewah,pegawai tetap,S1,3,0
11172923,2,layak,wirausaha,SMA,3,0
5920689,2,layak,pegawai tetap,S1,1,0
11364559,0,mewah,pegawai tetap,D3,1,0
4943420,1,layak,pegawai tetap,S1,1,0
5934765,1,layak,pegawai tetap,S1,6,0
9737289,0,layak,PNS,D3,8,0
14967098,2,mewah,PNS,SMA,2,0
11174876,2,layak,wirausaha,D3,3,0
6268779,0,layak,PNS,D3,5,0
13429563,2,layak,pegawai tetap,SMA,2,0
6399552,0,layak,PNS,S1,4,0
8810577,1,layak,PNS,S1,5,0
12695620,2,mewah,pegawai tetap,S1,5,0
7753982,0,layak,pegawai tetap,S1,9,0
7760684,0,layak,PNS,SMA,2,0
11045517,1,layak,PNS,S1,3,0
6495023,2,mewah,PNS,D3,4,0
9510741,2,layak,pegawai tetap,SMA,5,0
3957667,0,mewah,PNS,D3,8,0
13936921,2,layak,pegawai tetap,S1,3,0
13642237,1,layak,PNS,SMA,5,0
12136571,0,layak,wirausaha,S1,1,0
6296422,2,layak,PNS,S1,9,0
4207392,1,layak,PNS,D3,2,0
11681622,0,layak,pegawai tetap,S1,5,0
11654779,0,layak,PNS,S1,1,0
11751104,0,layak,pegawai tetap,SMA,5,0
9613460,1,layak,pegawai tetap,SMA,3,0
10765740,2,layak,PNS,D3,7,0
14205887,1,mewah,pegawai tetap,SMA,6,0
9097540,2,mewah,pegawai tetap,S1,3,0
12642153,0,mewah,pegawai tetap,SMA,6,0
3539057,0,layak,pegawai tetap,D3,1,0
13032793,2,mewah,wirausaha,SMA,8,0
6415676,2,mewah,PNS,S1,4,0
5378714,1,mewah,pegawai tetap,SMA,3,0
5403312,0,mewah,wirausaha,S1,8,0
9259400,2,layak,PNS,SMA,1,0
5812519,1,mewah,pegawai tetap,S1,7,0
8040931,2,layak,pegawai tetap,D3,4,0
11764229,0,layak,wirausaha,S1,2,0
5864287,0,layak,pegawai tetap,SMA,2,0
14143289,2,layak,PNS,SMA,8,0
11720065,1,layak,wirausaha,S1,1,0
9184002,1,mewah,wirausaha,D3,9,0
9223376,2,layak,pegawai tetap,SMA,3,0
8811933,1,layak,PNS,S1,8,0
9797052,0,layak,PNS,D3,4,0
4092001,0,mewah,PNS,S1,7,0
11091859,1,layak,PNS,SMA,1,0
7367648,0,mewah,pegawai tetap,D3,1,0
7822464,0,mewah,PNS,SMA,7,0
6742357,0,mewah,wirausaha,SMA,2,0
7239054,2,mewah,pegawai tetap,S1,9,0
10266488,2,layak,pegawai tetap,D3,6,0
13899968,2,layak,pegawai tetap,D3,5,0
11499453,2,mewah,PNS,SMA,9,0
11079359,2,layak,pegawai tetap,S1,5,0
10255172,1,mewah,PNS,SMA,9,0
13846441,2,mewah,PNS,D3,6,0
8524173,1,layak,PNS,S1,2,0
8533306,0,mewah,pegawai tetap,S1,9,0
7595624,1,layak,PNS,SMA,6,0
5838320,1,layak,pegawai tetap,SMA,4,0
